startDate,scenario,date,region,overshoot,grp
1992,BAU,2023,Sub-Sah. Africa,-151432478.05264133,1.5C
1992,BAU,2023,China,-27039406.359013885,1.5C
1992,BAU,2023,Global North undershoot,-67973.7026831191,1.5C
1992,BAU,2024,Rest of global South,-235208277.14768702,1.5C
1992,BAU,2024,India,-171503695.7290516,1.5C
1992,BAU,2024,Sub-Sah. Africa,-150898517.546542,1.5C
1992,BAU,2024,China,-14355214.313381582,1.5C
1992,BAU,2025,Rest of global South,-229557753.83637506,1.5C
1992,BAU,2025,India,-168957604.2691678,1.5C
1992,BAU,2025,Sub-Sah. Africa,-150353719.97942588,1.5C
1992,BAU,2025,China,-1171810.9133197963,1.5C
1992,BAU,2026,Rest of global South,-223945164.70223093,1.5C
1992,BAU,2026,India,-166343826.14602637,1.5C
1992,BAU,2026,Sub-Sah. Africa,-149797829.41469693,1.5C
1992,BAU,2027,Rest of global South,-218334328.81074363,1.5C
1992,BAU,2027,India,-163662361.35962725,1.5C
1992,BAU,2027,Sub-Sah. Africa,-149230830.25837925,1.5C
1992,BAU,2028,Rest of global South,-212762039.82323954,1.5C
1992,BAU,2028,India,-160913209.9099704,1.5C
1992,BAU,2028,Sub-Sah. Africa,-148653452.34956065,1.5C
1992,BAU,2029,Rest of global South,-207130251.18689758,1.5C
1992,BAU,2029,India,-158096371.79705587,1.5C
1992,BAU,2029,Sub-Sah. Africa,-148071948.8905546,1.5C
1992,BAU,2030,Rest of global South,-201749420.89640477,1.5C
1992,BAU,2030,India,-155211847.02088362,1.5C
1992,BAU,2030,Sub-Sah. Africa,-147489899.7468259,1.5C
1992,BAU,2031,Rest of global South,-196535954.2740711,1.5C
1992,BAU,2031,India,-152259635.5814537,1.5C
1992,BAU,2031,Sub-Sah. Africa,-146900494.53049532,1.5C
1992,BAU,2032,Rest of global South,-191419020.07319367,1.5C
1992,BAU,2032,India,-149239737.47876608,1.5C
1992,BAU,2032,Sub-Sah. Africa,-146300359.6602903,1.5C
1992,BAU,2033,Rest of global South,-186304990.39000234,1.5C
1992,BAU,2033,India,-146152152.71282077,1.5C
1992,BAU,2033,Sub-Sah. Africa,-145689522.4150715,1.5C
1992,BAU,2034,Rest of global South,-181453551.019199,1.5C
1992,BAU,2034,Sub-Sah. Africa,-145067964.70565277,1.5C
1992,BAU,2034,India,-142996881.28361776,1.5C
1992,BAU,2035,Rest of global South,-176878687.40124232,1.5C
1992,BAU,2035,Sub-Sah. Africa,-144435663.9698511,1.5C
1992,BAU,2035,India,-139773923.19115707,1.5C
1992,BAU,2036,Rest of global South,-172248914.78258815,1.5C
1992,BAU,2036,Sub-Sah. Africa,-143792627.39857754,1.5C
1992,BAU,2036,India,-136483278.43543866,1.5C
1992,BAU,2037,Rest of global South,-167628482.33399796,1.5C
1992,BAU,2037,Sub-Sah. Africa,-143138870.51953936,1.5C
1992,BAU,2037,India,-133124947.01646258,1.5C
1992,BAU,2038,Rest of global South,-163129268.41225615,1.5C
1992,BAU,2038,Sub-Sah. Africa,-142474391.6286223,1.5C
1992,BAU,2038,India,-129698928.9342288,1.5C
1992,BAU,2039,Rest of global South,-158567662.47119036,1.5C
1992,BAU,2039,Sub-Sah. Africa,-141799181.59433004,1.5C
1992,BAU,2039,India,-126205224.1887373,1.5C
1992,BAU,2040,Rest of global South,-153943336.6800611,1.5C
1992,BAU,2040,Sub-Sah. Africa,-141113239.13952422,1.5C
1992,BAU,2040,India,-122643832.77998812,1.5C
1992,BAU,2041,Rest of global South,-149262540.63846064,1.5C
1992,BAU,2041,Sub-Sah. Africa,-140416569.46623686,1.5C
1992,BAU,2041,India,-119014754.70798126,1.5C
1992,BAU,2042,Rest of global South,-144725497.56690866,1.5C
1992,BAU,2042,Sub-Sah. Africa,-139709174.8184184,1.5C
1992,BAU,2042,India,-115317989.97271669,1.5C
1992,BAU,2043,Rest of global South,-140531422.4807169,1.5C
1992,BAU,2043,Sub-Sah. Africa,-138991052.23573005,1.5C
1992,BAU,2043,India,-111553538.57419443,1.5C
1992,BAU,2044,Sub-Sah. Africa,-138269801.16930515,1.5C
1992,BAU,2044,Rest of global South,-136305296.12866616,1.5C
1992,BAU,2044,India,-107721400.51241447,1.5C
1992,BAU,2045,Sub-Sah. Africa,-137542473.29283926,1.5C
1992,BAU,2045,Rest of global South,-132023735.96695338,1.5C
1992,BAU,2045,India,-103821575.7873768,1.5C
1992,BAU,2046,Sub-Sah. Africa,-136804562.2941586,1.5C
1992,BAU,2046,Rest of global South,-127693767.23452574,1.5C
1992,BAU,2046,India,-99854064.39908147,1.5C
1992,BAU,2047,Sub-Sah. Africa,-136056067.6801727,1.5C
1992,BAU,2047,Rest of global South,-123309250.52489819,1.5C
1992,BAU,2047,India,-95818866.34752841,1.5C
1992,BAU,2048,Sub-Sah. Africa,-135296988.48081744,1.5C
1992,BAU,2048,Rest of global South,-118887595.53626238,1.5C
1992,BAU,2048,India,-91715981.63271768,1.5C
1992,BAU,2049,Sub-Sah. Africa,-134527324.7484202,1.5C
1992,BAU,2049,Rest of global South,-114420246.1828261,1.5C
1992,BAU,2049,India,-87545410.25464925,1.5C
1992,BAU,2050,Sub-Sah. Africa,-133747077.14086172,1.5C
1992,BAU,2050,Rest of global South,-109897423.42538089,1.5C
1992,BAU,2050,India,-83307152.21332312,1.5C
1992,Converge15C,2050,Rest of global South,-5.820766091346741e-10,1.5C
1992,Converge15C,2050,Global North undershoot,0,1.5C
1992,Converge15C,2050,Sub-Sah. Africa,0,1.5C
1992,Historical,1992,Rest of global South,-409771280.98821795,1.5C
1992,Historical,1992,China,-223356256.19024795,1.5C
1992,Historical,1992,India,-218761200.3007049,1.5C
1992,Historical,1992,Global North undershoot,-178063010.756624,1.5C
1992,Historical,1992,Sub-Sah. Africa,-170142756.003513,1.5C
1992,Historical,1993,Rest of global South,-405801637.20918757,1.5C
1992,Historical,1993,China,-220920840.83024794,1.5C
1992,Historical,1993,India,-218056316.3582049,1.5C
1992,Historical,1993,Sub-Sah. Africa,-169780354.70731202,1.5C
1992,Historical,1993,Global North undershoot,-165337812.10426176,1.5C
1992,Historical,1994,Rest of global South,-401549552.41607225,1.5C
1992,Historical,1994,China,-218464735.09324795,1.5C
1992,Historical,1994,India,-217294739.88580492,1.5C
1992,Historical,1994,Sub-Sah. Africa,-169386665.97642964,1.5C
1992,Historical,1994,Global North undershoot,-151794392.49654797,1.5C
1992,Historical,1995,Rest of global South,-396939959.82781297,1.5C
1992,Historical,1995,India,-216485098.1016049,1.5C
1992,Historical,1995,China,-215792862.50024796,1.5C
1992,Historical,1995,Sub-Sah. Africa,-168927504.95888373,1.5C
1992,Historical,1995,Global North undershoot,-137337222.45339757,1.5C
1992,Historical,1996,Rest of global South,-392129534.61350876,1.5C
1992,Historical,1996,India,-215622890.7965049,1.5C
1992,Historical,1996,China,-212916886.49524796,1.5C
1992,Historical,1996,Sub-Sah. Africa,-168467519.1501312,1.5C
1992,Historical,1996,Global North undershoot,-122622338.31008628,1.5C
1992,Historical,1997,Rest of global South,-387355947.87360764,1.5C
1992,Historical,1997,India,-214735649.0894049,1.5C
1992,Historical,1997,China,-210100558.01624796,1.5C
1992,Historical,1997,Sub-Sah. Africa,-167984535.5593075,1.5C
1992,Historical,1997,Global North undershoot,-107921464.76000407,1.5C
1992,Historical,1998,Rest of global South,-382853346.9054963,1.5C
1992,Historical,1998,India,-213833373.7907049,1.5C
1992,Historical,1998,China,-207364089.06924796,1.5C
1992,Historical,1998,Sub-Sah. Africa,-167518894.69604218,1.5C
1992,Historical,1998,Global North undershoot,-92951814.68370858,1.5C
1992,Historical,1999,Rest of global South,-378334461.4980821,1.5C
1992,Historical,1999,India,-212874016.98510492,1.5C
1992,Historical,1999,China,-204608216.03524795,1.5C
1992,Historical,1999,Sub-Sah. Africa,-167052903.2325453,1.5C
1992,Historical,1999,Global North undershoot,-77819860.23849247,1.5C
1992,Historical,2000,Rest of global South,-373624937.26631063,1.5C
1992,Historical,2000,India,-211905897.5993049,1.5C
1992,Historical,2000,China,-201846284.44924796,1.5C
1992,Historical,2000,Sub-Sah. Africa,-166569811.687832,1.5C
1992,Historical,2000,Global North undershoot,-63055417.74708884,1.5C
1992,Historical,2001,Rest of global South,-368841159.32395095,1.5C
1992,Historical,2001,India,-210938213.6030049,1.5C
1992,Historical,2001,China,-198916195.14524797,1.5C
1992,Historical,2001,Sub-Sah. Africa,-166075759.38316295,1.5C
1992,Historical,2001,Global North undershoot,-54360072.46145444,1.5C
1992,Historical,2002,Rest of global South,-363957721.3193351,1.5C
1992,Historical,2002,India,-209973720.05660492,1.5C
1992,Historical,2002,China,-195702025.19624797,1.5C
1992,Historical,2002,Sub-Sah. Africa,-165566906.26476124,1.5C
1992,Historical,2002,Global North undershoot,-45641674.44636624,1.5C
1992,Historical,2003,Rest of global South,-358834291.0172735,1.5C
1992,Historical,2003,India,-208966846.2706049,1.5C
1992,Historical,2003,China,-191985487.18824795,1.5C
1992,Historical,2003,Sub-Sah. Africa,-165014247.53626236,1.5C
1992,Historical,2003,Global North undershoot,-36549479.46293394,1.5C
1992,Historical,2004,Rest of global South,-353436821.5447845,1.5C
1992,Historical,2004,India,-207913909.0006049,1.5C
1992,Historical,2004,China,-187839055.06724796,1.5C
1992,Historical,2004,Sub-Sah. Africa,-164428302.65078065,1.5C
1992,Historical,2004,Global North undershoot,-27755411.178407628,1.5C
1992,Historical,2005,Rest of global South,-347927165.31379795,1.5C
1992,Historical,2005,India,-206809182.19360492,1.5C
1992,Historical,2005,China,-183309111.10524794,1.5C
1992,Historical,2005,Sub-Sah. Africa,-163834307.75720665,1.5C
1992,Historical,2005,Global North undershoot,-21680085.02420565,1.5C
1992,Historical,2006,Rest of global South,-342147067.110968,1.5C
1992,Historical,2006,India,-205656795.1896049,1.5C
1992,Historical,2006,China,-178366583.70024794,1.5C
1992,Historical,2006,Sub-Sah. Africa,-163223660.94099584,1.5C
1992,Historical,2006,Global North undershoot,-16089737.8529847,1.5C
1992,Historical,2007,Rest of global South,-336281049.79828125,1.5C
1992,Historical,2007,India,-204425797.43660492,1.5C
1992,Historical,2007,China,-173035025.61924794,1.5C
1992,Historical,2007,Sub-Sah. Africa,-162577215.62082955,1.5C
1992,Historical,2007,Global North undershoot,-11515378.730382323,1.5C
1992,Historical,2008,Rest of global South,-330166357.76563555,1.5C
1992,Historical,2008,India,-203091908.82760492,1.5C
1992,Historical,2008,China,-167141565.73824796,1.5C
1992,Historical,2008,Sub-Sah. Africa,-161932476.09109536,1.5C
1992,Historical,2008,Global North undershoot,-7173888.457280759,1.5C
1992,Historical,2009,Rest of global South,-324048796.14375263,1.5C
1992,Historical,2009,India,-201591518.1316049,1.5C
1992,Historical,2009,Sub-Sah. Africa,-161303946.30421945,1.5C
1992,Historical,2009,China,-160399324.88024795,1.5C
1992,Historical,2009,Global North undershoot,-4978175.29100572,1.5C
1992,Historical,2010,Rest of global South,-318080021.5304087,1.5C
1992,Historical,2010,India,-200097344.1646049,1.5C
1992,Historical,2010,Sub-Sah. Africa,-160631113.20561585,1.5C
1992,Historical,2010,China,-153070575.68924797,1.5C
1992,Historical,2010,Global North undershoot,-3205223.0296956776,1.5C
1992,Historical,2011,Rest of global South,-311954487.68810797,1.5C
1992,Historical,2011,India,-198511994.3706049,1.5C
1992,Historical,2011,Sub-Sah. Africa,-159927213.20572078,1.5C
1992,Historical,2011,China,-144989756.79524797,1.5C
1992,Historical,2011,Global North undershoot,-2538008.7384171174,1.5C
1992,Historical,2012,Rest of global South,-305929144.6296418,1.5C
1992,Historical,2012,India,-196809222.73960492,1.5C
1992,Historical,2012,Sub-Sah. Africa,-159216961.10438204,1.5C
1992,Historical,2012,China,-136590538.12124795,1.5C
1992,Historical,2012,Global North undershoot,-2119229.0296298275,1.5C
1992,Historical,2013,Rest of global South,-300176240.15528667,1.5C
1992,Historical,2013,India,-195109575.8456049,1.5C
1992,Historical,2013,Sub-Sah. Africa,-158481232.92411473,1.5C
1992,Historical,2013,China,-127952201.54824795,1.5C
1992,Historical,2013,Global North undershoot,-1857530.395469111,1.5C
1992,Historical,2014,Rest of global South,-294396755.28903294,1.5C
1992,Historical,2014,India,-193255104.75360492,1.5C
1992,Historical,2014,Sub-Sah. Africa,-157737543.13038817,1.5C
1992,Historical,2014,China,-119274857.62324795,1.5C
1992,Historical,2014,Global North undershoot,-1638191.145329111,1.5C
1992,Historical,2015,Rest of global South,-288470219.44246656,1.5C
1992,Historical,2015,India,-191340438.88060492,1.5C
1992,Historical,2015,Sub-Sah. Africa,-156981553.86587274,1.5C
1992,Historical,2015,China,-110559930.40224795,1.5C
1992,Historical,2015,Global North undershoot,-1413473.202079111,1.5C
1992,Historical,2016,Rest of global South,-282580428.16666,1.5C
1992,Historical,2016,India,-189408164.3826049,1.5C
1992,Historical,2016,Sub-Sah. Africa,-156205824.80584797,1.5C
1992,Historical,2016,China,-101645085.52424794,1.5C
1992,Historical,2016,Global North undershoot,-1210244.5612197323,1.5C
1992,Historical,2017,Rest of global South,-276618002.57747036,1.5C
1992,Historical,2017,India,-187433713.9116049,1.5C
1992,Historical,2017,Sub-Sah. Africa,-155445034.26306108,1.5C
1992,Historical,2017,China,-92539229.32924795,1.5C
1992,Historical,2017,Global North undershoot,-1007206.3889597326,1.5C
1992,Historical,2018,Rest of global South,-270482647.5584701,1.5C
1992,Historical,2018,India,-185361701.44060493,1.5C
1992,Historical,2018,Sub-Sah. Africa,-154617551.02973127,1.5C
1992,Historical,2018,China,-82972224.61724794,1.5C
1992,Historical,2018,Global North undershoot,-785404.7482797327,1.5C
1992,Historical,2019,Rest of global South,-264430418.49489507,1.5C
1992,Historical,2019,India,-183218853.07960492,1.5C
1992,Historical,2019,Sub-Sah. Africa,-153782765.02710947,1.5C
1992,Historical,2019,China,-72784060.99724796,1.5C
1992,Historical,2019,Global North undershoot,-568318.4693997325,1.5C
1992,NetZero,2020,Rest of global South,-258453722.16736472,1.5C
1992,NetZero,2020,India,-181011194.93600965,1.5C
1992,NetZero,2020,Sub-Sah. Africa,-152968575.8389548,1.5C
1992,NetZero,2020,China,-62096714.369333684,1.5C
1992,NetZero,2020,Global North undershoot,-383391.4663213608,1.5C
1992,NetZero,2021,Rest of global South,-253074240.37860847,1.5C
1992,NetZero,2021,India,-178978861.63394326,1.5C
1992,NetZero,2021,Sub-Sah. Africa,-152495498.3423202,1.5C
1992,NetZero,2021,China,-52807338.56757602,1.5C
1992,NetZero,2021,Global North undershoot,-253882.85789886583,1.5C
1992,NetZero,2022,Rest of global South,-248245781.21541756,1.5C
1992,NetZero,2022,India,-177108344.4931203,1.5C
1992,NetZero,2022,Sub-Sah. Africa,-152040330.07772174,1.5C
1992,NetZero,2022,China,-44736712.44073743,1.5C
1992,NetZero,2022,Global North undershoot,-185882.59728987608,1.5C
1992,NetZero,2023,Rest of global South,-244210947.19246677,1.5C
1992,NetZero,2023,India,-175387152.6366237,1.5C
1992,NetZero,2023,Sub-Sah. Africa,-151602212.62698397,1.5C
1992,NetZero,2023,China,-37727889.98374981,1.5C
1992,NetZero,2023,Global North undershoot,-126966.82232973725,1.5C
1992,NetZero,2024,Rest of global South,-240642832.62637976,1.5C
1992,NetZero,2024,India,-173803745.45323098,1.5C
1992,NetZero,2024,Sub-Sah. Africa,-151180316.73147357,1.5C
1992,NetZero,2024,China,-31643426.77817139,1.5C
1992,NetZero,2024,Global North undershoot,-75324.90105676698,1.5C
1992,NetZero,2025,Rest of global South,-237409756.14235327,1.5C
1992,NetZero,2025,India,-172347456.78378773,1.5C
1992,NetZero,2025,Sub-Sah. Africa,-150773848.5653982,1.5C
1992,NetZero,2025,China,-26363154.02537352,1.5C
1992,NetZero,2025,Global North undershoot,-30064.973828425165,1.5C
1992,NetZero,2026,Rest of global South,-234484522.95568576,1.5C
1992,NetZero,2026,India,-171008419.4436647,1.5C
1992,NetZero,2026,Sub-Sah. Africa,-150382060.331384,1.5C
1992,NetZero,2026,China,-21782268.772672176,1.5C
1992,NetZero,2027,Rest of global South,-231849840.13543788,1.5C
1992,NetZero,2027,India,-169777504.8583751,1.5C
1992,NetZero,2027,Sub-Sah. Africa,-150004253.63976726,1.5C
1992,NetZero,2027,China,-17809444.767442405,1.5C
1992,NetZero,2028,Rest of global South,-229462328.57993025,1.5C
1992,NetZero,2028,India,-168646275.96033245,1.5C
1992,NetZero,2028,Sub-Sah. Africa,-149639773.29694948,1.5C
1992,NetZero,2028,China,-14365033.213891149,1.5C
1992,NetZero,2029,Rest of global South,-227349676.8863616,1.5C
1992,NetZero,2029,India,-167606936.64974108,1.5C
1992,NetZero,2029,Sub-Sah. Africa,-149288005.82672516,1.5C
1992,NetZero,2029,China,-11379603.727597564,1.5C
1992,NetZero,2030,Rest of global South,-225436632.1274364,1.5C
1992,NetZero,2030,India,-166652283.85718185,1.5C
1992,NetZero,2030,Sub-Sah. Africa,-148948375.45168325,1.5C
1992,NetZero,2030,China,-8792684.307042003,1.5C
1992,NetZero,2031,Rest of global South,-223700552.5301928,1.5C
1992,NetZero,2031,India,-165775658.0549545,1.5C
1992,NetZero,2031,Sub-Sah. Africa,-148620338.72847316,1.5C
1992,NetZero,2031,China,-6551648.503100276,1.5C
1992,NetZero,2032,Rest of global South,-222124808.76300094,1.5C
1992,NetZero,2032,India,-164970907.35515913,1.5C
1992,NetZero,2032,Sub-Sah. Africa,-148303381.7748757,1.5C
1992,NetZero,2032,China,-4610733.118676394,1.5C
1992,NetZero,2033,Rest of global South,-220694355.48780778,1.5C
1992,NetZero,2033,India,-164232357.50435165,1.5C
1992,NetZero,2033,Sub-Sah. Africa,-147997020.12509322,1.5C
1992,NetZero,2033,China,-2930162.23864761,1.5C
1992,NetZero,2034,Rest of global South,-219395579.33326963,1.5C
1992,NetZero,2034,India,-163554776.67191392,1.5C
1992,NetZero,2034,Sub-Sah. Africa,-147700796.92695108,1.5C
1992,NetZero,2034,China,-1475379.0865559578,1.5C
1992,NetZero,2035,Rest of global South,-218216157.7360438,1.5C
1992,NetZero,2035,India,-162933336.24855274,1.5C
1992,NetZero,2035,Sub-Sah. Africa,-147414280.38891685,1.5C
1992,NetZero,2035,China,-216364.98396593332,1.5C
1992,NetZero,2036,Rest of global South,-217145131.9305504,1.5C
1992,NetZero,2036,India,-162363573.85480598,1.5C
1992,NetZero,2036,Sub-Sah. Africa,-147137061.0815273,1.5C
1992,NetZero,2037,Rest of global South,-216172353.29687545,1.5C
1992,NetZero,2037,India,-161841362.64692882,1.5C
1992,NetZero,2037,Sub-Sah. Africa,-146868750.0385622,1.5C
1992,NetZero,2038,Rest of global South,-215288467.9662839,1.5C
1992,NetZero,2038,India,-161362887.78626984,1.5C
1992,NetZero,2038,Sub-Sah. Africa,-146608977.7145481,1.5C
1992,NetZero,2039,Rest of global South,-214485194.8968813,1.5C
1992,NetZero,2039,India,-160924623.11339787,1.5C
1992,NetZero,2039,Sub-Sah. Africa,-146357392.55602315,1.5C
1992,NetZero,2040,Rest of global South,-213755035.23023537,1.5C
1992,NetZero,2040,India,-160523311.13742322,1.5C
1992,NetZero,2040,Sub-Sah. Africa,-146113659.7559026,1.5C
1992,NetZero,2041,Rest of global South,-213091197.52647385,1.5C
1992,NetZero,2041,India,-160155946.4394526,1.5C
1992,NetZero,2041,Sub-Sah. Africa,-145877459.94701344,1.5C
1992,NetZero,2042,Rest of global South,-212490684.37403917,1.5C
1992,NetZero,2042,India,-159819756.27880505,1.5C
1992,NetZero,2042,Sub-Sah. Africa,-145648488.37400082,1.5C
1992,NetZero,2043,Rest of global South,-211951741.25037545,1.5C
1992,NetZero,2043,India,-159512180.68699482,1.5C
